"","date","LocalTime","Air.Temperature_hourly.mean","Air.Pressure_hourly.mean","Solar.Voltage_hourly.mean","Relative.Humidity_hourly.mean"
"1",2019-08-31 11:00:00,2019-08-31 06:00:00,23.51,1010,3.32,53.06
"2",2019-09-01 16:00:00,2019-09-01 11:00:00,20.35,1018,0.44,38.34
"3",2019-09-06 14:00:00,2019-09-06 09:00:00,25.52,880,3.93,68.2
"4",2019-09-06 15:00:00,2019-09-06 10:00:00,26.21,879.5,5.94,60.06
"5",2019-09-06 16:00:00,2019-09-06 11:00:00,30.93,878.33,5.94,46.34
"6",2019-09-06 17:00:00,2019-09-06 12:00:00,33.14,876.67,6.48,40.41
"7",2019-09-06 18:00:00,2019-09-06 13:00:00,31.58,875.33,6.76,42.05
"8",2019-09-06 19:00:00,2019-09-06 14:00:00,29.82,875,6.79,44.96
"9",2019-09-06 20:00:00,2019-09-06 15:00:00,27.61,874.83,6.75,50.7
"10",2019-09-06 21:00:00,2019-09-06 16:00:00,27.54,874,6.63,53.72
"11",2019-09-06 22:00:00,2019-09-06 17:00:00,25.58,875,5.56,54.27
"12",2019-09-06 23:00:00,2019-09-06 18:00:00,23.11,875.4,0.8,60.84
"13",2019-09-07 00:00:00,2019-09-06 19:00:00,21.66,876,0.02,64.95
"14",2019-09-07 01:00:00,2019-09-06 20:00:00,21.22,876.6,0.02,64.25
"15",2019-09-07 02:00:00,2019-09-06 21:00:00,20.7,877,0.03,65.67
"16",2019-09-07 03:00:00,2019-09-06 22:00:00,20.43,878,0.01,67.65
"17",2019-09-07 04:00:00,2019-09-06 23:00:00,19.91,878,0.02,69.3
"18",2019-09-07 05:00:00,2019-09-07 00:00:00,19.61,877.67,0.01,71.2
"19",2019-09-07 06:00:00,2019-09-07 01:00:00,19.24,877,0.02,72.75
"20",2019-09-07 07:00:00,2019-09-07 02:00:00,18.8,877,0.01,74.28
"21",2019-09-07 08:00:00,2019-09-07 03:00:00,18.91,877,0.01,73.32
"22",2019-09-07 09:00:00,2019-09-07 04:00:00,18.44,877,0.01,76.95
"23",2019-09-07 10:00:00,2019-09-07 05:00:00,18.04,877,1.09,78.23
"24",2019-09-07 11:00:00,2019-09-07 06:00:00,18.22,877.67,5.7,78.01
"25",2019-09-07 12:00:00,2019-09-07 07:00:00,21.27,878.33,6.76,69.7
"26",2019-09-07 13:00:00,2019-09-07 08:00:00,25.9,878.17,6.9,59.73
"27",2019-09-07 14:00:00,2019-09-07 09:00:00,27.36,878,6.82,55.38
"28",2019-09-07 15:00:00,2019-09-07 10:00:00,30.1,877.5,6.81,49.71
"29",2019-09-07 16:00:00,2019-09-07 11:00:00,33.06,876.33,6.69,44.2
"30",2019-09-07 17:00:00,2019-09-07 12:00:00,33.61,875,6.62,40.45
"31",2019-09-07 18:00:00,2019-09-07 13:00:00,33.27,874,6.81,40.01
"32",2019-09-07 19:00:00,2019-09-07 14:00:00,35.1,873.17,6.74,35.55
"33",2019-09-07 20:00:00,2019-09-07 15:00:00,35.8,872.83,6.71,31.87
"34",2019-09-07 21:00:00,2019-09-07 16:00:00,33.58,872,6.57,33.26
"35",2019-09-07 22:00:00,2019-09-07 17:00:00,30.22,872.67,5.92,37.53
"36",2019-09-07 23:00:00,2019-09-07 18:00:00,27.16,873.6,1.34,47.05
"37",2019-09-08 00:00:00,2019-09-07 19:00:00,25.64,874.67,0.04,47.03
"38",2019-09-08 01:00:00,2019-09-07 20:00:00,25.5,875.67,0.05,44.38
"39",2019-09-08 03:00:00,2019-09-07 22:00:00,22.42,877,0.02,52
"40",2019-09-08 04:00:00,2019-09-07 23:00:00,21.61,877.67,0.02,55.7
"41",2019-09-08 05:00:00,2019-09-08 00:00:00,21.04,877.17,0.02,59.93
"42",2019-09-08 06:00:00,2019-09-08 01:00:00,20.7,877.67,0.02,63.25
"43",2019-09-08 07:00:00,2019-09-08 02:00:00,20.28,877,0.01,63.67
