"","date","LocalTime","Air.Temperature_hourly.mean","Air.Pressure_hourly.mean","Solar.Voltage_hourly.mean","Relative.Humidity_hourly.mean"
"1",2019-08-31 12:00:00,2019-08-31 07:00:00,24.98,1010,5.95,47.79
"2",2019-09-01 17:00:00,2019-09-01 12:00:00,22.39,1020,0.53,38.87
"3",2019-09-04 22:00:00,2019-09-04 17:00:00,24.04,786,0.6,57.85
"4",2019-09-05 19:00:00,2019-09-05 14:00:00,33.29,846,4.05,34.5
"5",2019-09-05 20:00:00,2019-09-05 15:00:00,29.94,845,5.95,39.96
"6",2019-09-05 21:00:00,2019-09-05 16:00:00,26.92,845.67,5.92,44.36
"7",2019-09-05 22:00:00,2019-09-05 17:00:00,24.84,846.17,5.41,48.05
"8",2019-09-05 23:00:00,2019-09-05 18:00:00,23.74,847,0.94,49.05
"9",2019-09-06 00:00:00,2019-09-05 19:00:00,23.46,847.5,0.06,49.29
"10",2019-09-06 01:00:00,2019-09-05 20:00:00,22.35,848,0.05,52.95
"11",2019-09-06 02:00:00,2019-09-05 21:00:00,22.54,848.6,0.04,52.62
"12",2019-09-06 03:00:00,2019-09-05 22:00:00,21.83,849,0.04,55.17
"13",2019-09-06 04:00:00,2019-09-05 23:00:00,20.97,849,0.04,58.7
"14",2019-09-06 05:00:00,2019-09-06 00:00:00,20.67,849,0.03,60.99
"15",2019-09-06 06:00:00,2019-09-06 01:00:00,20.11,847.83,0.04,63.71
"16",2019-09-06 07:00:00,2019-09-06 02:00:00,20.23,847,0.03,64.08
"17",2019-09-06 08:00:00,2019-09-06 03:00:00,19.57,847.83,0.03,69.79
"18",2019-09-06 09:00:00,2019-09-06 04:00:00,19.55,847.5,0.02,71.79
"19",2019-09-06 10:00:00,2019-09-06 05:00:00,19.85,848,0.26,69.96
"20",2019-09-06 11:00:00,2019-09-06 06:00:00,19.39,848,5.19,70.94
"21",2019-09-06 12:00:00,2019-09-06 07:00:00,16.14,843.8,5.97,75.06
"22",2019-11-19 19:00:00,2019-11-19 14:00:00,30.01,845,6.87,56.66
"23",2019-11-19 20:00:00,2019-11-19 15:00:00,28.1,845,6.58,58.53
"24",2019-11-19 21:00:00,2019-11-19 16:00:00,23.26,845,6.64,70.39
"25",2019-11-19 22:00:00,2019-11-19 17:00:00,21.58,845.17,5.15,78.71
"26",2019-11-19 23:00:00,2019-11-19 18:00:00,20.28,846,0.16,82.72
"27",2019-11-20 00:00:00,2019-11-19 19:00:00,19.95,846.83,0.03,81.18
"28",2019-11-20 01:00:00,2019-11-19 20:00:00,18.75,847.83,0.04,90.79
"29",2019-11-20 02:00:00,2019-11-19 21:00:00,17.92,848.67,0.03,95.39
"30",2019-11-20 03:00:00,2019-11-19 22:00:00,17.66,849,0.03,98.47
"31",2019-11-20 04:00:00,2019-11-19 23:00:00,17.51,848,0.03,99.44
"32",2019-11-20 05:00:00,2019-11-20 00:00:00,17.19,848,0.02,99.34
"33",2019-11-20 06:00:00,2019-11-20 01:00:00,17.14,847.83,0.03,100
"34",2019-11-20 07:00:00,2019-11-20 02:00:00,17.02,847,0.02,100
"35",2019-11-20 08:00:00,2019-11-20 03:00:00,17.13,847,0.03,100
"36",2019-11-20 09:00:00,2019-11-20 04:00:00,17.29,847.17,0.03,100
"37",2019-11-20 10:00:00,2019-11-20 05:00:00,17.25,848,1.1,100
"38",2019-11-20 11:00:00,2019-11-20 06:00:00,17.65,848.33,5.87,100
"39",2019-11-20 12:00:00,2019-11-20 07:00:00,19.37,849,5.99,99.32
"40",2019-11-20 13:00:00,2019-11-20 08:00:00,21.48,849,5.97,92.61
"41",2019-11-20 14:00:00,2019-11-20 09:00:00,21.6,849,5.97,93.17
"42",2019-11-20 15:00:00,2019-11-20 10:00:00,22.71,849,5.94,90.37
"43",2019-11-20 16:00:00,2019-11-20 11:00:00,23.09,848,5.95,89.47
"44",2019-11-20 17:00:00,2019-11-20 12:00:00,25.5,846.83,6.23,81.06
"45",2019-11-20 18:00:00,2019-11-20 13:00:00,26.49,845.83,6.72,74.14
"46",2019-11-20 19:00:00,2019-11-20 14:00:00,29.18,845,6.5,66.1
"47",2019-11-20 20:00:00,2019-11-20 15:00:00,27.84,844.67,6.6,68.22
"48",2019-11-20 21:00:00,2019-11-20 16:00:00,23.61,845,6.72,74.46
"49",2019-11-20 22:00:00,2019-11-20 17:00:00,21.31,845,5.26,80.49
"50",2019-11-20 23:00:00,2019-11-20 18:00:00,20.68,846,0.1,85.9
"51",2019-11-21 00:00:00,2019-11-20 19:00:00,20.42,846.5,0.05,87.94
"52",2019-11-21 01:00:00,2019-11-20 20:00:00,19.96,847.33,0.04,89.32
"53",2019-11-21 02:00:00,2019-11-20 21:00:00,19.1,848,0.03,90.67
"54",2019-11-21 03:00:00,2019-11-20 22:00:00,18.74,848,0.03,93.2
"55",2019-11-21 04:00:00,2019-11-20 23:00:00,18.18,848,0.03,93.85
"56",2019-11-21 05:00:00,2019-11-21 00:00:00,18.54,847,0.04,91.97
"57",2019-11-21 06:00:00,2019-11-21 01:00:00,18.26,847,0.03,93.56
"58",2019-11-21 07:00:00,2019-11-21 02:00:00,17.41,846,0.02,98.79
"59",2019-11-21 08:00:00,2019-11-21 03:00:00,17.66,846.17,0.02,99.66
"60",2019-11-21 09:00:00,2019-11-21 04:00:00,17.84,847,0.03,98.74
"61",2019-11-21 10:00:00,2019-11-21 05:00:00,17.71,847,1.44,97.65
"62",2019-11-21 11:00:00,2019-11-21 06:00:00,18.02,847.83,5.59,98.69
"63",2019-11-21 12:00:00,2019-11-21 07:00:00,20.34,848.67,5.97,93
"64",2019-11-21 13:00:00,2019-11-21 08:00:00,23.46,849,5.99,84.56
"65",2019-11-21 14:00:00,2019-11-21 09:00:00,24.51,849,5.94,81.69
"66",2019-11-21 15:00:00,2019-11-21 10:00:00,28.15,848.33,6.32,68.29
"67",2019-11-21 16:00:00,2019-11-21 11:00:00,25.54,847.33,6.9,75.64
"68",2019-11-21 17:00:00,2019-11-21 12:00:00,26.7,846.17,6.66,73.59
"69",2019-11-21 18:00:00,2019-11-21 13:00:00,25.57,845,6.64,73.97
"70",2019-11-21 19:00:00,2019-11-21 14:00:00,25.68,844.67,6.85,71.68
"71",2019-11-21 20:00:00,2019-11-21 15:00:00,24.99,844,6.84,73.27
"72",2019-11-21 21:00:00,2019-11-21 16:00:00,23.27,844,6.73,73.89
"73",2019-11-21 22:00:00,2019-11-21 17:00:00,21.36,844.33,4.55,75.25
"74",2019-11-21 23:00:00,2019-11-21 18:00:00,20,845.5,0.06,84.71
"75",2019-11-22 00:00:00,2019-11-21 19:00:00,19.62,846.17,0.03,86.91
"76",2019-11-22 01:00:00,2019-11-21 20:00:00,19.06,847,0.03,90.59
"77",2019-11-22 02:00:00,2019-11-21 21:00:00,19.03,847.5,0.03,90.38
"78",2019-11-22 03:00:00,2019-11-21 22:00:00,17.69,848,0.04,98.22
"79",2019-11-22 04:00:00,2019-11-21 23:00:00,16.52,848,0.03,100
"80",2019-11-22 05:00:00,2019-11-22 00:00:00,16.11,848,0.03,99.92
"81",2019-11-22 06:00:00,2019-11-22 01:00:00,15.75,847,0.03,100
"82",2019-11-22 07:00:00,2019-11-22 02:00:00,15.93,847,0.03,100
"83",2019-11-22 08:00:00,2019-11-22 03:00:00,15.83,846.83,0.03,100
"84",2019-11-22 09:00:00,2019-11-22 04:00:00,15.68,847,0.03,99.88
"85",2019-11-22 10:00:00,2019-11-22 05:00:00,15.76,847.33,1.43,100
"86",2019-11-22 11:00:00,2019-11-22 06:00:00,16.56,848.17,5.86,100
"87",2019-11-22 12:00:00,2019-11-22 07:00:00,18.55,849,4.95,98.05
"88",2019-11-22 13:00:00,2019-11-22 08:00:00,25.34,849,6.63,78.02
"89",2019-11-22 14:00:00,2019-11-22 09:00:00,25.56,849,6.59,77.86
"90",2019-11-22 15:00:00,2019-11-22 10:00:00,23.92,849,6.88,84.31
"91",2019-11-22 16:00:00,2019-11-22 11:00:00,23.59,847.83,6.87,83.44
"92",2019-11-22 17:00:00,2019-11-22 12:00:00,27.19,846.83,6.62,72.03
"93",2019-11-22 18:00:00,2019-11-22 13:00:00,27.24,845.5,6.71,69.47
"94",2019-11-22 19:00:00,2019-11-22 14:00:00,29.47,844.33,6.61,58.81
"95",2019-11-22 20:00:00,2019-11-22 15:00:00,24.13,844,6.8,71.04
"96",2019-11-22 21:00:00,2019-11-22 16:00:00,22.28,844.33,5.98,77.59
"97",2019-11-22 22:00:00,2019-11-22 17:00:00,20.85,845,5.05,77.76
