,date,LocalTime,Air.Temperature_hourly.mean,Air.Pressure_hourly.mean,Solar.Voltage_hourly.mean,Relative.Humidity_hourly.mean
1,31/08/2019 09:00,31/08/2019 04:00,23.37,1011.67,0.6,56.36
2,01/09/2019 16:00,01/09/2019 11:00,20.75,1019,0.42,35.14
3,04/09/2019 02:00,03/09/2019 21:00,22.94,787,0.5,43.84
4,04/09/2019 15:00,04/09/2019 10:00,28.35,836,4.64,50.77
5,04/09/2019 16:00,04/09/2019 11:00,27.97,835.4,5.91,52.05
6,04/09/2019 17:00,04/09/2019 12:00,30.44,834.5,5.9,45.22
7,04/09/2019 18:00,04/09/2019 13:00,29.5,833.83,6.2,46.39
8,04/09/2019 19:00,04/09/2019 14:00,29.87,833,6.81,43.82
9,04/09/2019 20:00,04/09/2019 15:00,28.88,832.5,6.75,45.11
10,04/09/2019 21:00,04/09/2019 16:00,27.88,832,6.72,47.23
11,04/09/2019 22:00,04/09/2019 17:00,25.45,832.83,6.27,52.99
12,04/09/2019 23:00,04/09/2019 18:00,21.52,833.33,1.44,61.62
13,05/09/2019 00:00,04/09/2019 19:00,20.28,834,0.02,64.6
14,05/09/2019 01:00,04/09/2019 20:00,20.76,835,0.01,61.15
15,05/09/2019 02:00,04/09/2019 21:00,20.47,835,0.02,60.28
16,05/09/2019 03:00,04/09/2019 22:00,20.07,835.5,0.01,61.82
17,05/09/2019 04:00,04/09/2019 23:00,20.25,836,0.01,63.47
18,05/09/2019 05:00,05/09/2019 00:00,19.75,836,0.01,66.03
19,05/09/2019 06:00,05/09/2019 01:00,19.04,835.33,0.01,69.78
20,05/09/2019 07:00,05/09/2019 02:00,18.5,835,0.01,72.14
21,05/09/2019 08:00,05/09/2019 03:00,17.57,835,0.02,76.07
22,05/09/2019 09:00,05/09/2019 04:00,17.3,835.67,0.01,77.85
23,05/09/2019 10:00,05/09/2019 05:00,16.9,836,1.15,80.18
24,05/09/2019 11:00,05/09/2019 06:00,17.72,836.17,6.32,79.42
25,05/09/2019 12:00,05/09/2019 07:00,19.1,837,6.52,76.65
26,05/09/2019 13:00,05/09/2019 08:00,20.41,837,6.65,73.34
27,05/09/2019 14:00,05/09/2019 09:00,23.61,837.17,6.81,63.86
28,05/09/2019 15:00,05/09/2019 10:00,25.39,837,6.77,59.66
29,05/09/2019 16:00,05/09/2019 11:00,27.11,836.67,6.77,52.78
30,05/09/2019 17:00,05/09/2019 12:00,29.75,835.33,6.64,49.26
31,05/09/2019 18:00,05/09/2019 13:00,33.73,834.17,6.43,41.52
32,05/09/2019 19:00,05/09/2019 14:00,31.04,833.17,6.63,42.44
33,05/09/2019 20:00,05/09/2019 15:00,32.37,833,6.67,39.93
34,05/09/2019 21:00,05/09/2019 16:00,28.33,833,6.08,45.2
35,05/09/2019 22:00,05/09/2019 17:00,23.73,833.17,5.46,54.13
36,05/09/2019 23:00,05/09/2019 18:00,22.25,834,1.18,55.06
37,06/09/2019 00:00,05/09/2019 19:00,21.27,835,0.01,55.52
38,06/09/2019 01:00,05/09/2019 20:00,20.86,835,0.02,56.77
39,06/09/2019 02:00,05/09/2019 21:00,20.15,835.67,0.01,59.87
40,06/09/2019 03:00,05/09/2019 22:00,19.36,836,0.01,63.38
41,06/09/2019 04:00,05/09/2019 23:00,19.16,836,0.01,65.13
42,06/09/2019 05:00,06/09/2019 00:00,19.25,836,0.01,65.31
43,06/09/2019 06:00,06/09/2019 01:00,18.78,834.83,0.01,67.05
44,06/09/2019 07:00,06/09/2019 02:00,18.8,834,0.01,67.42
45,06/09/2019 08:00,06/09/2019 03:00,18.47,834.83,0.01,71.16
46,06/09/2019 09:00,06/09/2019 04:00,18.52,835.5,0.01,70.92
47,06/09/2019 10:00,06/09/2019 05:00,18.33,836,0.38,76.58
48,06/09/2019 11:00,06/09/2019 06:00,17.85,836.67,4.93,80.41
49,06/09/2019 12:00,06/09/2019 07:00,18.2,837.67,5.8,80.04
50,06/09/2019 13:00,06/09/2019 08:00,18.62,838,5.93,79.7
51,06/09/2019 14:00,06/09/2019 09:00,20.39,838,5.91,76.41
52,06/09/2019 15:00,06/09/2019 10:00,23.25,838,5.92,66
53,06/09/2019 16:00,06/09/2019 11:00,29.28,836.83,5.91,50.23
54,06/09/2019 17:00,06/09/2019 12:00,33.22,835.33,6.37,44.31
55,06/09/2019 18:00,06/09/2019 13:00,29.19,834.33,6.75,45.23
56,06/09/2019 19:00,06/09/2019 14:00,28.07,834,6.73,47.8
57,06/09/2019 20:00,06/09/2019 15:00,25.39,834,6.7,51.65
58,06/09/2019 21:00,06/09/2019 16:00,26.22,833.33,6.7,52.06
59,06/09/2019 22:00,06/09/2019 17:00,23.95,834,5.92,57.73
60,06/09/2019 23:00,06/09/2019 18:00,20.06,834.17,1.06,65.03
61,07/09/2019 00:00,06/09/2019 19:00,19.16,835,0.02,66.69
62,07/09/2019 01:00,06/09/2019 20:00,18.84,835.5,0.01,67.91
63,07/09/2019 02:00,06/09/2019 21:00,18.51,836,0.01,71.27
64,07/09/2019 03:00,06/09/2019 22:00,18.15,836.33,0.01,72.9
65,07/09/2019 04:00,06/09/2019 23:00,17.5,836.5,0.01,76.39
66,07/09/2019 05:00,07/09/2019 00:00,17.46,836,0.01,76.73
67,07/09/2019 06:00,07/09/2019 01:00,16.83,835.83,0.01,79.46
68,07/09/2019 07:00,07/09/2019 02:00,16.34,835,0.01,82.49
69,07/09/2019 08:00,07/09/2019 03:00,16.08,835.83,0.01,83.8
70,07/09/2019 09:00,07/09/2019 04:00,16.47,835.17,0,81.39
71,07/09/2019 10:00,07/09/2019 05:00,16.19,835.83,1.27,81.97
72,07/09/2019 11:00,07/09/2019 06:00,16.09,836,5.55,83.27
73,07/09/2019 12:00,07/09/2019 07:00,16.98,837,6.42,84.01
74,07/09/2019 13:00,07/09/2019 08:00,19.36,837,6.56,77.14
75,07/09/2019 14:00,07/09/2019 09:00,23.41,836.83,6.79,64.94
76,07/09/2019 15:00,07/09/2019 10:00,27.17,836,6.84,55.27
77,07/09/2019 16:00,07/09/2019 11:00,30.02,835.5,6.61,49.12
78,07/09/2019 17:00,07/09/2019 12:00,33.26,834.33,6.72,42.51
79,07/09/2019 18:00,07/09/2019 13:00,30.95,833,6.77,44.97
80,07/09/2019 19:00,07/09/2019 14:00,33.61,832.67,6.69,38.72
81,07/09/2019 20:00,07/09/2019 15:00,36.49,832,6.57,35.05
82,07/09/2019 21:00,07/09/2019 16:00,33.73,832,6.59,37.16
83,07/09/2019 22:00,07/09/2019 17:00,27.41,832.17,5.8,44.82
84,07/09/2019 23:00,07/09/2019 18:00,24.33,833,0.86,44.68
85,08/09/2019 00:00,07/09/2019 19:00,23.41,833.67,0.02,45.51
86,08/09/2019 01:00,07/09/2019 20:00,22.64,834.5,0.03,47.43
87,08/09/2019 02:00,07/09/2019 21:00,21.5,835.67,0.02,49.13
88,08/09/2019 03:00,07/09/2019 22:00,19.82,836,0.01,62.54
89,08/09/2019 04:00,07/09/2019 23:00,19.39,836,0.02,66.12
90,08/09/2019 05:00,08/09/2019 00:00,18.86,836,0.01,67.89
91,08/09/2019 06:00,08/09/2019 01:00,18.16,836,0.01,69.86
92,08/09/2019 07:00,08/09/2019 02:00,18.1,836,0.01,68.34
93,08/09/2019 08:00,08/09/2019 03:00,17.6,836,0.01,69.67
94,08/09/2019 09:00,08/09/2019 04:00,17.55,836,0.01,68.84
95,08/09/2019 10:00,08/09/2019 05:00,17.79,836.33,1.32,70.31
96,08/09/2019 11:00,08/09/2019 06:00,17.5,837.33,5.64,76.03
97,08/09/2019 12:00,08/09/2019 07:00,19.54,838,6.08,74.64
98,08/09/2019 13:00,08/09/2019 08:00,21.93,838,6.68,66.62
99,08/09/2019 14:00,08/09/2019 09:00,24.48,838,6.7,58.82
100,08/09/2019 15:00,08/09/2019 10:00,28.23,837.6,6.69,50.18
101,08/09/2019 16:00,08/09/2019 11:00,31.68,836.67,6.47,43.27
102,08/09/2019 17:00,08/09/2019 12:00,32.21,835.67,6.74,41.89
103,08/09/2019 18:00,08/09/2019 13:00,35.03,834.5,6.63,35.76
104,08/09/2019 19:00,08/09/2019 14:00,33.12,833.67,6.75,35.78
105,08/09/2019 20:00,08/09/2019 15:00,35.5,833,6.66,31.4
106,08/09/2019 21:00,08/09/2019 16:00,32.17,833,6.6,33.38
107,08/09/2019 22:00,08/09/2019 17:00,27.2,833,5.85,38.59
108,08/09/2019 23:00,08/09/2019 18:00,22.25,833.67,0.76,45.82
109,09/09/2019 00:00,08/09/2019 19:00,22.63,835,0.02,45.25
110,09/09/2019 01:00,08/09/2019 20:00,22.81,835.33,0.02,45.75
111,09/09/2019 02:00,08/09/2019 21:00,22,836,0.03,47.35
112,09/09/2019 03:00,08/09/2019 22:00,20.27,836,0.02,51.57
113,09/09/2019 04:00,08/09/2019 23:00,19.41,836,0.01,56.35
114,09/09/2019 05:00,09/09/2019 00:00,18.53,835.33,0.01,59.48
115,09/09/2019 06:00,09/09/2019 01:00,17.95,835,0.02,62.61
116,09/09/2019 07:00,09/09/2019 02:00,17.67,835,0.01,65.06
117,09/09/2019 08:00,09/09/2019 03:00,17,835,0.01,69.03
118,09/09/2019 09:00,09/09/2019 04:00,17.26,835,0.01,68.8
119,09/09/2019 10:00,09/09/2019 05:00,17.01,835,1.44,69.2
120,09/09/2019 11:00,09/09/2019 06:00,16.88,835.8,5.64,73.25
121,09/09/2019 12:00,09/09/2019 07:00,18.01,836.17,5.95,73.22
122,09/09/2019 13:00,09/09/2019 08:00,20.52,837,5.92,64.81
123,09/09/2019 14:00,09/09/2019 09:00,24.8,837,5.92,55.55
124,09/09/2019 15:00,09/09/2019 10:00,27.72,837.17,5.91,48.46
