"","date","LocalTime","Air.Temperature_hourly.mean","Air.Pressure_hourly.mean","Solar.Voltage_hourly.mean","Relative.Humidity_hourly.mean"
"1",2019-08-31 11:00:00,2019-08-31 06:00:00,23.73,1010,5.99,54.84
"2",2019-09-01 17:00:00,2019-09-01 12:00:00,22.19,1018,0.64,38.57
"3",2019-09-03 02:00:00,2019-09-02 21:00:00,24.29,787,0.65,46.37
"4",2019-09-03 20:00:00,2019-09-03 15:00:00,29.46,846,3.48,41.72
"5",2019-09-03 21:00:00,2019-09-03 16:00:00,27.75,846,5.9,42.56
"6",2019-09-03 22:00:00,2019-09-03 17:00:00,26.54,846.67,5.64,41.62
"7",2019-09-03 23:00:00,2019-09-03 18:00:00,25.08,847.33,1.23,44.86
"8",2019-09-04 00:00:00,2019-09-03 19:00:00,23.17,848.5,0.02,47.3
"9",2019-09-04 01:00:00,2019-09-03 20:00:00,22.03,849.33,0.01,49.89
"10",2019-09-04 02:00:00,2019-09-03 21:00:00,21.39,850.17,0.02,53.1
"11",2019-09-04 03:00:00,2019-09-03 22:00:00,21.32,851,0.01,57.23
"12",2019-09-04 04:00:00,2019-09-03 23:00:00,19.92,851,0.01,65.62
"13",2019-09-04 05:00:00,2019-09-04 00:00:00,19.63,851,0.01,65.76
"14",2019-09-04 06:00:00,2019-09-04 01:00:00,19.34,851,0.01,65.7
"15",2019-09-04 07:00:00,2019-09-04 02:00:00,18.99,851,0.01,67.42
"16",2019-09-04 08:00:00,2019-09-04 03:00:00,19.25,851,0.01,70.24
"17",2019-09-04 09:00:00,2019-09-04 04:00:00,18.59,851,0.01,72.65
"18",2019-09-04 10:00:00,2019-09-04 05:00:00,17.85,851.83,0.81,76.29
"19",2019-09-04 11:00:00,2019-09-04 06:00:00,18.04,852.17,5.67,77.09
"20",2019-09-04 12:00:00,2019-09-04 07:00:00,20.8,853,6.01,70.8
"21",2019-09-04 13:00:00,2019-09-04 08:00:00,23.96,853,6.01,62.59
"22",2019-09-04 14:00:00,2019-09-04 09:00:00,27.83,853,5.98,54.37
"23",2019-09-04 15:00:00,2019-09-04 10:00:00,29.16,853,6,50.61
"24",2019-09-04 16:00:00,2019-09-04 11:00:00,28.96,852.5,6.67,51.07
"25",2019-09-04 17:00:00,2019-09-04 12:00:00,31.61,851.6,6.62,43.56
"26",2019-09-04 18:00:00,2019-09-04 13:00:00,30.38,850,6.38,46.5
"27",2019-09-04 19:00:00,2019-09-04 14:00:00,29.68,849.83,6.52,43.73
"28",2019-09-04 20:00:00,2019-09-04 15:00:00,28.8,849,6.72,45.88
"29",2019-09-04 21:00:00,2019-09-04 16:00:00,28.04,849,6.61,48.25
"30",2019-09-04 22:00:00,2019-09-04 17:00:00,25.37,849.33,6.01,55.57
"31",2019-09-04 23:00:00,2019-09-04 18:00:00,21.91,850,0.93,63.63
"32",2019-09-05 00:00:00,2019-09-04 19:00:00,21.33,851,0.02,64.17
"33",2019-09-05 01:00:00,2019-09-04 20:00:00,21.62,851.33,0.01,62.19
"34",2019-09-05 02:00:00,2019-09-04 21:00:00,21.29,852,0.02,61.27
"35",2019-09-05 03:00:00,2019-09-04 22:00:00,20.6,852,0.01,62.51
"36",2019-09-05 04:00:00,2019-09-04 23:00:00,20.78,852.67,0.01,65.03
"37",2019-09-05 05:00:00,2019-09-05 00:00:00,20.24,853,0.01,68.15
"38",2019-09-05 06:00:00,2019-09-05 01:00:00,19.96,852,0.02,69.3
"39",2019-09-05 07:00:00,2019-09-05 02:00:00,19.25,852,0.02,71.38
"40",2019-09-05 08:00:00,2019-09-05 03:00:00,18.32,852,0.03,75.34
"41",2019-09-05 09:00:00,2019-09-05 04:00:00,17.94,852.5,0.02,77.74
"42",2019-09-05 10:00:00,2019-09-05 05:00:00,17.77,853,1.73,79.17
"43",2019-09-05 11:00:00,2019-09-05 06:00:00,18.62,853.17,6.45,78.82
"44",2019-09-05 12:00:00,2019-09-05 07:00:00,20.22,854,6.65,75.22
"45",2019-09-05 13:00:00,2019-09-05 08:00:00,23.33,854,6.79,66.26
"46",2019-09-05 14:00:00,2019-09-05 09:00:00,27.46,854,6.9,55.68
"47",2019-09-05 15:00:00,2019-09-05 10:00:00,29.7,854,6.61,50.65
"48",2019-09-05 16:00:00,2019-09-05 11:00:00,29.73,853,6.77,49.8
"49",2019-09-05 17:00:00,2019-09-05 12:00:00,32.14,852,6.63,43.97
"50",2019-09-05 18:00:00,2019-09-05 13:00:00,33.59,850.67,6.55,37.85
"51",2019-09-05 19:00:00,2019-09-05 14:00:00,29.42,850,6.73,45.73
"52",2019-09-05 20:00:00,2019-09-05 15:00:00,29.11,849.33,6.63,45.76
"53",2019-09-05 21:00:00,2019-09-05 16:00:00,27.29,849.6,5.97,50.45
"54",2019-09-05 22:00:00,2019-09-05 17:00:00,22.4,851,4.73,63.73
"55",2019-09-05 23:00:00,2019-09-05 18:00:00,21.1,851,1,66.13
