,date,LocalTime,Air.Temperature_hourly.mean,Air.Pressure_hourly.mean,Solar.Voltage_hourly.mean,Relative.Humidity_hourly.mean
1,08/01/2019 19:00,08/01/2019 14:00,25.56,1026,1.66,45.13
2,12/04/2019 16:00,12/04/2019 11:00,22.22,1026,1,34.56
3,12/04/2019 17:00,12/04/2019 12:00,21.8,1026,0.93,33.97
4,12/04/2019 18:00,12/04/2019 13:00,21.3,1026.17,0.89,33.18
5,12/04/2019 19:00,12/04/2019 14:00,21.02,1027,0.87,32.94
6,12/04/2019 20:00,12/04/2019 15:00,20.84,1027,0.85,32.73
7,12/04/2019 21:00,12/04/2019 16:00,20.69,1027,0.84,32.66
8,12/04/2019 22:00,12/04/2019 17:00,20.54,1027,0.83,32.74
9,12/04/2019 23:00,12/04/2019 18:00,20.43,1027,0.82,32.84
10,13/04/2019 00:00,12/04/2019 19:00,20.27,1027,0.81,32.89
11,13/04/2019 01:00,12/04/2019 20:00,20.05,1027.17,0.8,33
12,13/04/2019 02:00,12/04/2019 21:00,19.84,1027.17,0.78,32.92
13,13/04/2019 03:00,12/04/2019 22:00,19.63,1027,0.77,32.84
14,13/04/2019 04:00,12/04/2019 23:00,19.4,1027,0.75,32.84
15,13/04/2019 05:00,13/04/2019 00:00,19.21,1027.67,0.74,32.78
16,13/04/2019 06:00,13/04/2019 01:00,19.26,1028,0.75,32.6
17,13/04/2019 07:00,13/04/2019 02:00,19.44,1028,0.76,32.44
18,13/04/2019 08:00,13/04/2019 03:00,19.54,1028,0.76,32.38
19,13/04/2019 09:00,13/04/2019 04:00,19.58,1028,0.76,32.39
20,13/04/2019 10:00,13/04/2019 05:00,19.62,1027.2,0.77,32.39
21,13/04/2019 11:00,13/04/2019 06:00,19.62,1027.67,0.77,32.72
22,13/04/2019 12:00,13/04/2019 07:00,19.78,1027.17,0.79,32.71
23,13/04/2019 13:00,13/04/2019 08:00,19.81,1027.83,0.78,32.63
24,13/04/2019 14:00,13/04/2019 09:00,19.66,1027,0.76,32.54
25,13/04/2019 15:00,13/04/2019 10:00,19.57,1026,0.77,32.2
26,13/04/2019 16:00,13/04/2019 11:00,19.59,1026,0.77,32.04
27,13/04/2019 17:00,13/04/2019 12:00,19.77,1026,0.78,31.89
28,13/04/2019 18:00,13/04/2019 13:00,19.81,1026,0.78,31.79
29,13/04/2019 19:00,13/04/2019 14:00,19.81,1026.67,0.77,31.65
30,13/04/2019 20:00,13/04/2019 15:00,19.76,1027,0.77,31.6
31,13/04/2019 21:00,13/04/2019 16:00,19.64,1026.33,0.76,31.48
32,13/04/2019 22:00,13/04/2019 17:00,19.5,1026,0.75,31.48
33,13/04/2019 23:00,13/04/2019 18:00,19.4,1026,0.75,31.39
34,14/04/2019 00:00,13/04/2019 19:00,19.29,1026,0.73,31.38
35,14/04/2019 01:00,13/04/2019 20:00,19.13,1026,0.73,31.45
36,14/04/2019 02:00,13/04/2019 21:00,18.96,1025.5,0.72,31.5
37,14/04/2019 03:00,13/04/2019 22:00,18.77,1025.33,0.7,31.61
38,14/04/2019 04:00,13/04/2019 23:00,18.55,1025,0.68,31.84
39,14/04/2019 05:00,14/04/2019 00:00,18.43,1025,0.68,32.01
40,14/04/2019 06:00,14/04/2019 01:00,18.55,1025,0.7,31.96
41,14/04/2019 07:00,14/04/2019 02:00,18.72,1025.83,0.7,31.92
42,14/04/2019 08:00,14/04/2019 03:00,18.79,1026,0.71,32
43,14/04/2019 09:00,14/04/2019 04:00,18.96,1026,0.73,31.91
44,14/04/2019 10:00,14/04/2019 05:00,19.1,1025.67,0.73,31.55
45,14/04/2019 11:00,14/04/2019 06:00,19.1,1025,0.73,31.31
46,14/04/2019 12:00,14/04/2019 07:00,19.2,1024,0.74,30.74
47,14/04/2019 13:00,14/04/2019 08:00,19.33,1024.83,0.74,30.18
48,14/04/2019 14:00,14/04/2019 09:00,19.25,1025,0.74,29.93
49,14/04/2019 15:00,14/04/2019 10:00,19.16,1025,0.73,30.02
