,date,LocalTime,Air.Temperature_hourly.mean,Air.Pressure_hourly.mean,Solar.Voltage_hourly.mean,Relative.Humidity_hourly.mean
1,31/08/2019 11:00,31/08/2019 06:00,23.51,1010,3.32,53.06
2,01/09/2019 16:00,01/09/2019 11:00,20.35,1018,0.44,38.34
3,06/09/2019 14:00,06/09/2019 09:00,25.52,880,3.93,68.2
4,06/09/2019 15:00,06/09/2019 10:00,26.21,879.5,5.94,60.06
5,06/09/2019 16:00,06/09/2019 11:00,30.93,878.33,5.94,46.34
6,06/09/2019 17:00,06/09/2019 12:00,33.14,876.67,6.48,40.41
7,06/09/2019 18:00,06/09/2019 13:00,31.58,875.33,6.76,42.05
8,06/09/2019 19:00,06/09/2019 14:00,29.82,875,6.79,44.96
9,06/09/2019 20:00,06/09/2019 15:00,27.61,874.83,6.75,50.7
10,06/09/2019 21:00,06/09/2019 16:00,27.54,874,6.63,53.72
11,06/09/2019 22:00,06/09/2019 17:00,25.58,875,5.56,54.27
12,06/09/2019 23:00,06/09/2019 18:00,23.11,875.4,0.8,60.84
13,07/09/2019 00:00,06/09/2019 19:00,21.66,876,0.02,64.95
14,07/09/2019 01:00,06/09/2019 20:00,21.22,876.6,0.02,64.25
15,07/09/2019 02:00,06/09/2019 21:00,20.7,877,0.03,65.67
16,07/09/2019 03:00,06/09/2019 22:00,20.43,878,0.01,67.65
17,07/09/2019 04:00,06/09/2019 23:00,19.91,878,0.02,69.3
18,07/09/2019 05:00,07/09/2019 00:00,19.61,877.67,0.01,71.2
19,07/09/2019 06:00,07/09/2019 01:00,19.24,877,0.02,72.75
20,07/09/2019 07:00,07/09/2019 02:00,18.8,877,0.01,74.28
21,07/09/2019 08:00,07/09/2019 03:00,18.91,877,0.01,73.32
22,07/09/2019 09:00,07/09/2019 04:00,18.44,877,0.01,76.95
23,07/09/2019 10:00,07/09/2019 05:00,18.04,877,1.09,78.23
24,07/09/2019 11:00,07/09/2019 06:00,18.22,877.67,5.7,78.01
25,07/09/2019 12:00,07/09/2019 07:00,21.27,878.33,6.76,69.7
26,07/09/2019 13:00,07/09/2019 08:00,25.9,878.17,6.9,59.73
27,07/09/2019 14:00,07/09/2019 09:00,27.36,878,6.82,55.38
28,07/09/2019 15:00,07/09/2019 10:00,30.1,877.5,6.81,49.71
29,07/09/2019 16:00,07/09/2019 11:00,33.06,876.33,6.69,44.2
30,07/09/2019 17:00,07/09/2019 12:00,33.61,875,6.62,40.45
31,07/09/2019 18:00,07/09/2019 13:00,33.27,874,6.81,40.01
32,07/09/2019 19:00,07/09/2019 14:00,35.1,873.17,6.74,35.55
33,07/09/2019 20:00,07/09/2019 15:00,35.8,872.83,6.71,31.87
34,07/09/2019 21:00,07/09/2019 16:00,33.58,872,6.57,33.26
35,07/09/2019 22:00,07/09/2019 17:00,30.22,872.67,5.92,37.53
36,07/09/2019 23:00,07/09/2019 18:00,27.16,873.6,1.34,47.05
37,08/09/2019 00:00,07/09/2019 19:00,25.64,874.67,0.04,47.03
38,08/09/2019 01:00,07/09/2019 20:00,25.5,875.67,0.05,44.38
39,08/09/2019 03:00,07/09/2019 22:00,22.42,877,0.02,52
40,08/09/2019 04:00,07/09/2019 23:00,21.61,877.67,0.02,55.7
41,08/09/2019 05:00,08/09/2019 00:00,21.04,877.17,0.02,59.93
42,08/09/2019 06:00,08/09/2019 01:00,20.7,877.67,0.02,63.25
43,08/09/2019 07:00,08/09/2019 02:00,20.28,877,0.01,63.67
44,08/09/2019 08:00,08/09/2019 03:00,19.74,877,0.01,66.8
45,08/09/2019 09:00,08/09/2019 04:00,19.81,877.83,0.03,65.85
46,08/09/2019 10:00,08/09/2019 05:00,19.8,878,0.82,66.99
47,08/09/2019 11:00,08/09/2019 06:00,19.93,878.67,5.57,67.62
48,08/09/2019 12:00,08/09/2019 07:00,21.37,879.33,6.51,66.51
49,08/09/2019 13:00,08/09/2019 08:00,24.49,880,6.25,59.51
50,08/09/2019 14:00,08/09/2019 09:00,28.02,879.83,6.6,51.54
51,08/09/2019 15:00,08/09/2019 10:00,30.44,879,6.87,44.98
52,08/09/2019 16:00,08/09/2019 11:00,31.75,877.83,6.81,41.04
53,08/09/2019 17:00,08/09/2019 12:00,33.28,876.5,6.8,38.27
54,08/09/2019 18:00,08/09/2019 13:00,34.8,875.17,6.81,34.09
55,08/09/2019 19:00,08/09/2019 14:00,33.9,874.33,6.81,32.11
56,08/09/2019 20:00,08/09/2019 15:00,33.87,874,6.83,31.6
57,08/09/2019 21:00,08/09/2019 16:00,31.32,873.83,6.35,32.17
58,08/09/2019 22:00,08/09/2019 17:00,27.67,873.83,5.5,37.15
59,08/09/2019 23:00,08/09/2019 18:00,25.22,874.67,1,43.5
60,09/09/2019 00:00,08/09/2019 19:00,23.77,876,0.03,46.84
61,09/09/2019 01:00,08/09/2019 20:00,23.05,876.83,0.03,48.32
62,09/09/2019 02:00,08/09/2019 21:00,22.9,877,0.02,49.31
63,09/09/2019 03:00,08/09/2019 22:00,22.42,877,0.03,49.51
64,09/09/2019 04:00,08/09/2019 23:00,22.01,877,0.01,51.02
65,09/09/2019 05:00,09/09/2019 00:00,21.09,877,0.02,54.48
66,09/09/2019 06:00,09/09/2019 01:00,20.27,877,0.01,57.1
67,09/09/2019 07:00,09/09/2019 02:00,19.71,876.67,0.02,60.06
68,09/09/2019 08:00,09/09/2019 03:00,19.36,877,0.02,62.68
69,09/09/2019 09:00,09/09/2019 04:00,19.2,877,0.02,64.81
70,09/09/2019 10:00,09/09/2019 05:00,19.31,877,1.16,63.72
71,09/09/2019 11:00,09/09/2019 06:00,19.45,877.17,5.76,65.7
72,09/09/2019 12:00,09/09/2019 07:00,23.32,878,5.94,59.55
73,09/09/2019 13:00,09/09/2019 08:00,27.25,878.67,5.94,49.74
74,09/09/2019 14:00,09/09/2019 09:00,29.3,879,5.94,47.01
75,09/09/2019 15:00,09/09/2019 10:00,31.1,878.83,6.09,41.39
76,09/09/2019 16:00,09/09/2019 11:00,34.55,877.67,6.76,35.83
77,09/09/2019 17:00,09/09/2019 12:00,35.65,876.33,6.59,33.39
78,09/09/2019 18:00,09/09/2019 13:00,35.27,875,6.65,31.21
79,09/09/2019 19:00,09/09/2019 14:00,34.59,874.17,6.38,31.99
80,09/09/2019 20:00,09/09/2019 15:00,33.69,873.33,6.56,32
81,09/09/2019 21:00,09/09/2019 16:00,31.54,873,6.45,35.03
82,09/09/2019 22:00,09/09/2019 17:00,28.43,873.83,5.02,40.21
83,09/09/2019 23:00,09/09/2019 18:00,25.82,874.83,0.76,45.5
84,10/09/2019 00:00,09/09/2019 19:00,24.31,875,0.04,45.59
85,10/09/2019 01:00,09/09/2019 20:00,23.69,876.17,0.03,46.6
86,10/09/2019 02:00,09/09/2019 21:00,22.94,877,0.03,48.51
87,10/09/2019 03:00,09/09/2019 22:00,22.01,877,0.03,52.4
88,10/09/2019 04:00,09/09/2019 23:00,20.91,877,0.03,55.77
89,10/09/2019 05:00,10/09/2019 00:00,21.03,876.67,0.02,56.91
90,10/09/2019 06:00,10/09/2019 01:00,21.18,876,0.01,57.49
91,10/09/2019 07:00,10/09/2019 02:00,21.27,876,0.01,59.06
92,10/09/2019 08:00,10/09/2019 03:00,20.69,876,0.01,63.32
93,10/09/2019 09:00,10/09/2019 04:00,20.32,877,0.02,68.2
94,10/09/2019 10:00,10/09/2019 05:00,19.98,877,1.77,69.82
95,10/09/2019 11:00,10/09/2019 06:00,20.11,877.17,6.14,73.24
96,10/09/2019 12:00,10/09/2019 07:00,23.95,878,6.76,61.76
97,10/09/2019 13:00,10/09/2019 08:00,27.11,878,6.89,54.14
98,10/09/2019 14:00,10/09/2019 09:00,29.89,878,6.78,48.71
99,10/09/2019 15:00,10/09/2019 10:00,32.25,877.17,6.76,41.11
