,date,LocalTime,Air.Temperature_hourly.mean,Air.Pressure_hourly.mean,Solar.Voltage_hourly.mean,Relative.Humidity_hourly.mean
1,31/08/2019 12:00,31/08/2019 07:00,24.51,1010,6.17,49.7
2,31/08/2019 13:00,31/08/2019 08:00,24.5,1010,0.72,50.13
3,01/09/2019 17:00,01/09/2019 12:00,22.04,1019,0.52,39.56
4,24/09/2019 19:00,24/09/2019 14:00,34.54,866,6.7,40.62
5,24/09/2019 20:00,24/09/2019 15:00,35.19,865.17,6.7,37.17
6,24/09/2019 21:00,24/09/2019 16:00,29.55,865.33,6.41,49.42
7,24/09/2019 22:00,24/09/2019 17:00,20.72,866.5,5.35,80.45
8,24/09/2019 23:00,24/09/2019 18:00,18.95,867,0.49,95.04
9,25/09/2019 00:00,24/09/2019 19:00,18.49,867.83,0.02,95.7
10,25/09/2019 01:00,24/09/2019 20:00,18.21,868.67,0.02,95.69
11,25/09/2019 02:00,24/09/2019 21:00,18.35,869.83,0.02,94.97
12,25/09/2019 03:00,24/09/2019 22:00,18.59,870,0.02,94.96
13,25/09/2019 04:00,24/09/2019 23:00,17.55,870,0.01,98.84
14,25/09/2019 05:00,25/09/2019 00:00,17.05,870,0.01,98.38
15,25/09/2019 06:00,25/09/2019 01:00,16.9,869.83,0.01,100
16,25/09/2019 07:00,25/09/2019 02:00,16.71,870,0.02,100
17,25/09/2019 08:00,25/09/2019 03:00,16.46,869.5,0.02,100
18,25/09/2019 09:00,25/09/2019 04:00,16.43,869.83,0,100
19,25/09/2019 10:00,25/09/2019 05:00,16.47,870.67,0.5,100
20,25/09/2019 11:00,25/09/2019 06:00,16.7,872,5.23,100
21,25/09/2019 12:00,25/09/2019 07:00,17.67,872,6.8,100
22,25/09/2019 13:00,25/09/2019 08:00,18.73,872,6.91,97.73
23,25/09/2019 14:00,25/09/2019 09:00,19.67,872,7.04,95.77
24,25/09/2019 15:00,25/09/2019 10:00,21.79,871.83,7.02,86.72
25,25/09/2019 16:00,25/09/2019 11:00,27.17,870.33,6.73,69.11
26,25/09/2019 17:00,25/09/2019 12:00,29.23,869,6.69,64.45
27,25/09/2019 18:00,25/09/2019 13:00,30.04,867.33,6.76,57.33
28,25/09/2019 19:00,25/09/2019 14:00,32.08,866.17,6.72,44.82
29,25/09/2019 20:00,25/09/2019 15:00,32.49,865.17,6.74,38.55
30,25/09/2019 21:00,25/09/2019 16:00,28.41,865.33,6.69,47.8
31,25/09/2019 22:00,25/09/2019 17:00,24.53,866,5.69,63.94
32,25/09/2019 23:00,25/09/2019 18:00,22.68,866.83,0.47,68.31
33,26/09/2019 00:00,25/09/2019 19:00,21.61,867.67,0.02,71.85
34,26/09/2019 01:00,25/09/2019 20:00,20.34,868.33,0.02,79.91
35,26/09/2019 02:00,25/09/2019 21:00,19.61,869,0.02,83.24
36,26/09/2019 03:00,25/09/2019 22:00,19.27,869.17,0,87.75
37,26/09/2019 04:00,25/09/2019 23:00,19.16,869,0.01,89.56
38,26/09/2019 05:00,26/09/2019 00:00,18.97,868.5,0.01,91.03
39,26/09/2019 06:00,26/09/2019 01:00,19.2,868,0.02,89.87
40,26/09/2019 07:00,26/09/2019 02:00,18.67,868,0.02,92.47
41,26/09/2019 08:00,26/09/2019 03:00,18.67,868,0.01,94.66
42,26/09/2019 09:00,26/09/2019 04:00,17.64,869,0.01,99.08
43,26/09/2019 10:00,26/09/2019 05:00,17.14,869.67,0.5,100
44,26/09/2019 11:00,26/09/2019 06:00,17,870.33,5.3,100
45,26/09/2019 12:00,26/09/2019 07:00,17.76,871.17,5.96,99.87
46,26/09/2019 13:00,26/09/2019 08:00,18.51,872,5.99,97.7
47,26/09/2019 14:00,26/09/2019 09:00,19.29,872,5.98,96.32
48,26/09/2019 15:00,26/09/2019 10:00,22.35,871.67,6.06,85.73
49,26/09/2019 16:00,26/09/2019 11:00,24.38,870.5,6.55,76.8
50,26/09/2019 17:00,26/09/2019 12:00,25.67,869.5,6.83,69.69
51,26/09/2019 18:00,26/09/2019 13:00,26.61,868.33,6.84,67.95
52,26/09/2019 19:00,26/09/2019 14:00,28.86,867.17,6.82,58.5
53,26/09/2019 20:00,26/09/2019 15:00,31.03,866.17,6.61,53.12
54,26/09/2019 21:00,26/09/2019 16:00,28.27,866,6.71,59.66
55,26/09/2019 22:00,26/09/2019 17:00,24.56,866,6.15,72.41
56,26/09/2019 23:00,26/09/2019 18:00,20.64,866,0.47,86.07
57,27/09/2019 00:00,26/09/2019 19:00,19.73,867,0.01,88.59
58,27/09/2019 01:00,26/09/2019 20:00,19.24,867,0.01,91.9
59,27/09/2019 02:00,26/09/2019 21:00,18.3,868,0.02,95.29
60,27/09/2019 03:00,26/09/2019 22:00,17.63,868.17,0.01,98.62
61,27/09/2019 04:00,26/09/2019 23:00,17.54,868.33,0.01,98.27
62,27/09/2019 05:00,27/09/2019 00:00,17.34,868,0.01,98.6
63,27/09/2019 06:00,27/09/2019 01:00,16.72,867.17,0,99.06
64,27/09/2019 07:00,27/09/2019 02:00,16.44,867,0.01,99.7
65,27/09/2019 08:00,27/09/2019 03:00,16.84,867.67,0.01,99.61
66,27/09/2019 09:00,27/09/2019 04:00,16.84,868,0,99.25
67,27/09/2019 10:00,27/09/2019 05:00,16.86,868,1.52,100
68,27/09/2019 11:00,27/09/2019 06:00,16.63,868.33,5.88,99.92
69,27/09/2019 12:00,27/09/2019 07:00,19.84,869.67,5.95,91.58
70,27/09/2019 13:00,27/09/2019 08:00,24.07,870,6.11,75.82
71,27/09/2019 14:00,27/09/2019 09:00,28.38,870,6.7,63.32
72,27/09/2019 15:00,27/09/2019 10:00,30.03,869.33,6.66,56.48
73,27/09/2019 16:00,27/09/2019 11:00,31.13,868.67,6.58,51.78
74,27/09/2019 17:00,27/09/2019 12:00,31.35,867.67,6.7,47.52
75,27/09/2019 18:00,27/09/2019 13:00,32.33,866.33,6.56,42.18
76,27/09/2019 19:00,27/09/2019 14:00,30.68,865.5,6.6,46.74
77,27/09/2019 20:00,27/09/2019 15:00,26.64,865,6.65,56.4
78,27/09/2019 21:00,27/09/2019 16:00,25.09,865,6.58,62.84
79,27/09/2019 22:00,27/09/2019 17:00,22.78,865.33,5.63,72.36
80,27/09/2019 23:00,27/09/2019 18:00,21.19,866,0.27,77.37
81,28/09/2019 00:00,27/09/2019 19:00,20.39,866.67,0.02,82.01
82,28/09/2019 01:00,27/09/2019 20:00,19.71,867.33,0.01,85.88
83,28/09/2019 02:00,27/09/2019 21:00,18.94,868.5,0,90.59
84,28/09/2019 03:00,27/09/2019 22:00,18.41,869,0.02,93.21
85,28/09/2019 04:00,27/09/2019 23:00,18.9,868.67,0.02,90.84
86,28/09/2019 05:00,28/09/2019 00:00,18.96,868.33,0.01,89.81
87,28/09/2019 06:00,28/09/2019 01:00,18.81,868.17,0.01,90.88
88,28/09/2019 07:00,28/09/2019 02:00,17.86,867.33,0.01,93.75
89,28/09/2019 08:00,28/09/2019 03:00,17.64,867.83,0.01,95.82
90,28/09/2019 09:00,28/09/2019 04:00,17.28,868,0.01,97.19
91,28/09/2019 10:00,28/09/2019 05:00,16.73,868,1.87,99.18
92,28/09/2019 11:00,28/09/2019 06:00,17.62,868.5,6.27,97.83
93,28/09/2019 12:00,28/09/2019 07:00,21.51,869.67,6.61,84.91
94,28/09/2019 13:00,28/09/2019 08:00,24.02,870,6.87,77.16
95,28/09/2019 14:00,28/09/2019 09:00,25.58,870,6.84,73.26
96,28/09/2019 15:00,28/09/2019 10:00,29.53,869.83,6.55,59.53
97,28/09/2019 16:00,28/09/2019 11:00,31.76,868.83,6.58,51.81
98,28/09/2019 17:00,28/09/2019 12:00,32.77,867.83,6.62,48.25
99,28/09/2019 18:00,28/09/2019 13:00,33.23,866.83,6.52,43.48
100,28/09/2019 19:00,28/09/2019 14:00,34.04,865.5,6.66,40.76
101,28/09/2019 20:00,28/09/2019 15:00,34.32,864.83,6.69,40.29
102,28/09/2019 21:00,28/09/2019 16:00,32.94,864.5,6.66,44.51
103,28/09/2019 22:00,28/09/2019 17:00,27.31,865,6.26,59.63
104,28/09/2019 23:00,28/09/2019 18:00,23.12,866,0.62,73.68
105,29/09/2019 00:00,28/09/2019 19:00,20.85,867,0,81.9
106,29/09/2019 01:00,28/09/2019 20:00,20.07,867.67,0.02,84.78
107,29/09/2019 02:00,28/09/2019 21:00,19.02,868.67,0.05,94.61
108,29/09/2019 03:00,28/09/2019 22:00,18.01,869,0.04,99.53
109,29/09/2019 04:00,28/09/2019 23:00,18.31,869,0.01,100
110,29/09/2019 05:00,29/09/2019 00:00,18.37,868,0.02,100
111,29/09/2019 06:00,29/09/2019 01:00,18.52,868,0.01,100
112,29/09/2019 07:00,29/09/2019 02:00,18.35,867.33,0.03,100
113,29/09/2019 08:00,29/09/2019 03:00,17.9,867,0.05,100
114,29/09/2019 09:00,29/09/2019 04:00,17.96,867.33,0.01,100
115,29/09/2019 10:00,29/09/2019 05:00,18.11,868,0.85,100
116,29/09/2019 11:00,29/09/2019 06:00,18.21,868.5,5.48,100
117,29/09/2019 12:00,29/09/2019 07:00,19.23,869,6.71,100
118,29/09/2019 13:00,29/09/2019 08:00,21.21,869.33,6.26,94.38
119,29/09/2019 14:00,29/09/2019 09:00,22.31,870,6.81,90.89
120,29/09/2019 15:00,29/09/2019 10:00,27.03,869,6.84,75.68
121,29/09/2019 16:00,29/09/2019 11:00,28.75,868.17,6.69,64.16
122,29/09/2019 17:00,29/09/2019 12:00,30.13,867,6.69,57.08
123,29/09/2019 18:00,29/09/2019 13:00,27.44,866,6.86,61.94
124,29/09/2019 19:00,29/09/2019 14:00,25.27,865,6.87,66.92
125,29/09/2019 20:00,29/09/2019 15:00,23.86,865,6.72,71.79
126,29/09/2019 21:00,29/09/2019 16:00,21.26,865,6.58,85.61
127,29/09/2019 22:00,29/09/2019 17:00,20.2,865,4.93,88.34
128,29/09/2019 23:00,29/09/2019 18:00,19.32,865.83,0.23,91.04
129,30/09/2019 00:00,29/09/2019 19:00,18.76,867.17,0.05,94.16
130,30/09/2019 01:00,29/09/2019 20:00,18.97,868,0.05,94.97
131,30/09/2019 02:00,29/09/2019 21:00,18.87,868.83,0.02,95.95
132,30/09/2019 03:00,29/09/2019 22:00,18.72,869,0.02,96.41
133,30/09/2019 04:00,29/09/2019 23:00,18.7,869,0.02,96.02
134,30/09/2019 05:00,30/09/2019 00:00,18.64,868.67,0.01,95.91
135,30/09/2019 06:00,30/09/2019 01:00,18.12,868,0.01,97.99
136,30/09/2019 07:00,30/09/2019 02:00,17.54,867.17,0.06,99.91
137,30/09/2019 08:00,30/09/2019 03:00,17.08,867,0.05,100
138,30/09/2019 09:00,30/09/2019 04:00,16.9,867,0.02,100
139,30/09/2019 10:00,30/09/2019 05:00,16.59,867.17,1.47,100
140,30/09/2019 11:00,30/09/2019 06:00,17.59,868,5.86,100
141,30/09/2019 12:00,30/09/2019 07:00,19.74,868.83,5.99,95.69
142,30/09/2019 13:00,30/09/2019 08:00,22.41,869,6.07,84.37
143,30/09/2019 14:00,30/09/2019 09:00,25.68,869,6.54,70.32
144,30/09/2019 15:00,30/09/2019 10:00,26.73,868.67,6.76,68.59
145,30/09/2019 16:00,30/09/2019 11:00,28.77,867.83,6.66,58.39
146,30/09/2019 17:00,30/09/2019 12:00,29.41,866.67,6.65,55.02
147,30/09/2019 18:00,30/09/2019 13:00,32.08,865.5,6.41,49.75
148,30/09/2019 19:00,30/09/2019 14:00,30.45,864.33,6.77,52.35
149,30/09/2019 20:00,30/09/2019 15:00,27.81,863.17,6.69,58.33
150,30/09/2019 21:00,30/09/2019 16:00,21.97,863.33,5.24,82.09
151,30/09/2019 22:00,30/09/2019 17:00,18.47,864.17,3.7,99.13
152,30/09/2019 23:00,30/09/2019 18:00,17.4,865.5,0.05,99.86
153,01/10/2019 00:00,30/09/2019 19:00,17.32,866.67,0.01,100
154,01/10/2019 01:00,30/09/2019 20:00,17.53,867.17,0.01,100
155,01/10/2019 02:00,30/09/2019 21:00,17.4,868,0.01,100
156,01/10/2019 03:00,30/09/2019 22:00,17.25,868.5,0.01,100
157,01/10/2019 04:00,30/09/2019 23:00,16.75,868.17,0.02,100
158,01/10/2019 05:00,01/10/2019 00:00,16.81,868,0.01,100
159,01/10/2019 06:00,01/10/2019 01:00,17,867.83,0.02,100
160,01/10/2019 07:00,01/10/2019 02:00,17.15,867,0.02,100
161,01/10/2019 08:00,01/10/2019 03:00,17.14,867.17,0,100
162,01/10/2019 09:00,01/10/2019 04:00,17.04,868,0,100
163,01/10/2019 10:00,01/10/2019 05:00,16.87,868.5,0.48,100
164,01/10/2019 11:00,01/10/2019 06:00,16.88,869,4.21,100
165,01/10/2019 12:00,01/10/2019 07:00,17.74,870,5.7,100
166,01/10/2019 13:00,01/10/2019 08:00,20.47,870,5.97,94.04
167,01/10/2019 14:00,01/10/2019 09:00,23.53,870,6.58,84.6
168,01/10/2019 15:00,01/10/2019 10:00,26.02,870,6.75,74.66
169,01/10/2019 16:00,01/10/2019 11:00,27.57,868.83,6.66,67.44
170,01/10/2019 17:00,01/10/2019 12:00,29.44,867.5,6.7,60.19
171,01/10/2019 18:00,01/10/2019 13:00,30.52,866.17,6.68,58.04
